state.district,MemberName,Destination,TravelSponsor,Departure_Date,Return_Date,travel.time,namedate
MS2,"Thompson, Bennie",Anarka,The Rumi Forum,8/15/08,8/23/08,9,MS2 2008-08-15
MS2,"Thompson, Bennie","Tunica, MS",CBC Institute,8/14/08,8/17/08,4,MS2 2008-08-14
MS2,"Thompson, Bennie","Orlando, FL",American Shipbuilding Association,12/1/08,12/3/08,3,MS2 2008-12-01
KS4,"Tiahrt, Todd","Baltimore, MD",Mercatus Center at George Mason University,2/22/08,2/24/08,3,KS4 2008-02-22
KS4,"Tiahrt, Todd",Springfield,Evangel university,10/11/07,10/14/07,4,KS4 2007-10-11
KS4,"Tiahrt, Todd","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,KS4 2007-11-01
MA6,"Tierney, John F.","Liberia, Costa Rica",The Apsen Institute Congressional Progream,11/27/07,12/2/07,6,MA6 2007-11-27
MA6,"Tierney, John F.","Charleston, South Carolina",The Aspens Institute Congressional Program,2/18/08,2/20/08,3,MA6 2008-02-18
MA6,"Tierney, John F.","Paris, France",The Aspen Institute Congressional Program,8/15/08,8/23/08,9,MA6 2008-08-15
NY10,"Towns, Edolphus","Las Vegas, NV",Consumer Electronics Association,1/7/08,1/9/08,3,NY10 2008-01-07
NY10,"Towns, Edolphus","Orlando, FL",The Healthcare Information and Management Systems Society,2/23/08,2/26/08,4,NY10 2008-02-23
NY10,"Towns, Edolphus","Baltimore, Maryland",Mercatus Center,2/22/08,2/24/08,3,NY10 2008-02-22
OH3,"Turner, Michael","Salt Lake City, Utah",The U.S. Association of Former Members of Congress Congressional Study,5/15/08,5/18/08,4,OH3 2008-05-15
OH3,"Turner, Michael","Bana Luka, Bosnia",The German Marshall Fund of the United States,5/25/08,5/31/08,7,OH3 2008-05-25
CO2,"Udall, Mark","Ankara, Turkey",Rumi Forum,5/24/08,6/1/08,9,CO2 2008-05-24
MI6,"Upton, Fred","Greensboro/Winston-Salem, NC",Wake Forest University,3/27/08,3/28/08,2,MI6 2008-03-27
MI6,"Upton, Fred","Las Vegas, NV",Consumer Electronics Association,1/8/08,1/10/08,3,MI6 2008-01-08
MI6,"Upton, Fred","Rome, Italy",The Aspen Insitute Congressional Program,5/24/08,6/2/08,10,MI6 2008-05-24
MI6,"Upton, Fred","New Orleans, LA",Congressional Institute The Democratic Leadership Institute and Tulane University,7/27/08,7/28/08,2,MI6 2008-07-27
NY12,"Velazquez, Nydia","Las Vegas, NV",Consumer Electronics Association,1/7/08,1/9/08,3,NY12 2008-01-07
OR2,"Walden, Greg","Rome, Italy",The Aspen Institute Congressional Program,5/26/08,6/1/08,7,OR2 2008-05-26
OR2,"Walden, Greg","Aspen, CO",The Progress and Freedom Foundation,8/17/08,8/20/08,4,OR2 2008-08-17
NY25,"Walsh, James T.","Baltimore, MD",Catholic Health Association,2/21/08,2/22/08,2,NY25 2008-02-21
TN3,"Wamp, Zach","Combridge, MD",Congressional Institute,11/1/07,11/3/07,3,TN3 2007-11-01
TN3,"Wamp, Zach","Baltimore, MD",Mercatus Center,2/22/08,2/24/08,3,TN3 2008-02-22
TN3,"Wamp, Zach","New Orleans, LA",THe Congressional Institute The Democratic Leadership Council the Entergy-Tulane Institute,7/27/08,7/28/08,2,TN3 2008-07-27
TN3,"Wamp, Zach","New York, New York","The Hummpty Dumpty Institute, The Unidted Nations Foundation",12/4/08,12/5/08,2,TN3 2008-12-04
TN3,"Wamp, Zach","St. Michael's, MD","Faith and Law, Fieldstead Charitable Trust",12/5/08,12/7/08,3,TN3 2008-12-05
TN3,"Wamp, Zach","Istanbul, Turkey",American Turkish Council and Turkish Coalition of America,8/2/08,8/13/08,12,TN3 2008-08-02
FL20,"Wasserman Schultz, Debbie","San Juan, Puerto Rico",American Association of Justice,1/26/08,1/27/08,2,FL20 2008-01-26
FL20,"Wasserman Schultz, Debbie","Baltimore, MD",Mercatus Center of George Washington University,2/22/08,2/24/08,3,FL20 2008-02-22
FL20,"Wasserman Schultz, Debbie","new York, NY",Humpty Dumpty Institute,10/8/07,10/9/07,2,FL20 2007-10-08
FL20,"Wasserman Schultz, Debbie","Frankfurt, Germany",Inrernational committee of the Red Cross,11/25/07,11/29/07,5,FL20 2007-11-25
CA35,"Waters, Maxine","Atlanta, GA",Trumpet Awards Foundation,1/13/08,1/14/08,2,CA35 2008-01-13
CA35,"Waters, Maxine","Charleston, SC",North Charleston NAACP Branch - Civil Rights Organization,9/21/07,9/22/07,2,CA35 2007-09-21
CA35,"Waters, Maxine","New York, NY",Humpty Dumpty Institute,11/18/07,11/19/07,2,CA35 2007-11-18
CA35,"Waters, Maxine","Washington, DC",BET Network,1/11/08,1/11/08,1,CA35 2008-01-11
CA35,"Waters, Maxine","Tel Aviv, Israel",American Israel Education Foundation,1/5/08,1/10/08,6,CA35 2008-01-05
CA35,"Waters, Maxine","Dallas, TX",Faith Formula Human Services Corporation,4/24/08,4/26/08,3,CA35 2008-04-24
CA35,"Waters, Maxine","New Orleans, LA",Dillard University,5/9/08,5/10/08,2,CA35 2008-05-09
CA35,"Waters, Maxine","St. Louis, MO",Greater Bethlehem Baptist Church,9/5/08,9/6/08,2,CA35 2008-09-05
CA35,"Waters, Maxine","Detroit, MI",Association of Community Organizations for Reform Now (ACORN),6/21/08,6/22/08,2,CA35 2008-06-21
NC12,"Watt, Melvin L.","New York City, NY",The Sutton Trust,6/1/08,6/3/08,3,NC12 2008-06-01
NC12,"Watt, Melvin L.","Paris, France",The Aspen Institute Congressional Program,8/15/08,8/23/08,9,NC12 2008-08-15
NC12,"Watt, Melvin L.","Dallas, TX",The Congressional Black Caucus Political Education and Leadership Institute,10/12/07,10/14/07,3,NC12 2007-10-12
NC12,"Watt, Melvin L.",Las Vegas,Consumer Electronics Association,1/6/08,1/8/08,3,NC12 2008-01-06
CA30,"Waxman, Henry A.",Tel Aviv,American Israel Education Foundation,1/5/08,1/13/08,9,CA30 2008-01-05
CA30,"Waxman, Henry A.","Princeton, NJ",Princeton University,1/10/08,1/11/08,2,CA30 2008-01-10
CA30,"Waxman, Henry A.","Charlottesville, VA",Law School Founation of the University of Virgina Law School,2/9/08,2/9/08,1,CA30 2008-02-09
CA30,"Waxman, Henry A.","Havana, Cuba",The Center for Democracy in the Americas,6/28/08,7/2/08,5,CA30 2008-06-28
CA30,"Waxman, Henry A.","New York, NY",Sabin Vaccine Institute,10/17/07,10/19/07,3,CA30 2007-10-17
CA30,"Waxman, Henry A.","Iriberia, Costa Rica",The Aspen Institute Congressional Program,11/27/07,12/2/07,6,CA30 2007-11-27
CA30,"Waxman, Henry A.","Rome, Italy",The Aspen Institute Congressional Program,5/26/08,6/1/08,7,CA30 2008-05-26
CA30,"Waxman, Henry A.","Tel Aviv, Israel","Benny Moran Productions, Ltd.",3/25/08,4/1/08,8,CA30 2008-03-25
CA30,"Waxman, Henry A.","Las Vegas, NV",American Postal Workers Union,8/17/08,8/19/08,3,CA30 2008-08-17
CA30,"Waxman, Henry A.","Santa Fe, NM",NAAG/National Association of State Charitable Officers,10/4/08,10/7/08,4,CA30 2008-10-04
CA30,"Waxman, Henry A.","Atlanta, GA",United Cerebral Palsy research education foundation; American Academy of Cerebral Palsy; Reaching fo,9/15/08,9/16/08,2,CA30 2008-09-15
CA30,"Waxman, Henry A.","Dakar, Senegal","The Global Fund to Fight AIDS, Tuberculosis, and Maleria",12/5/08,12/13/08,9,CA30 2008-12-05
CA30,"Waxman, Henry A.","Paris, France",The Aspen Institute Congressional Program,8/16/08,8/23/08,8,CA30 2008-08-16
CA30,"Waxman, Henry A.",New York City,Humpty Dumpty Institute,12/4/08,12/5/08,2,CA30 2008-12-04
VT1,"Welch, Peter",Cairo,American Council of Young Political Leaders,3/22/08,3/28/08,7,VT1 2008-03-22
FL15,"Weldon, Dave","Cold Spring Harbor, NY","Sabin Vaccine Insitute, Banbury Center, Robert Wood Johnson Foundation",10/17/07,10/19/07,3,FL15 2007-10-17
FL15,"Weldon, Dave","Cambridge, VA",Congressional Institute,11/1/07,11/3/07,3,FL15 2007-11-01
IL11,"Weller, Jerry","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,IL11 2007-11-01
IL11,"Weller, Jerry","Chicago, IL",National Health Policy ForumThe George Washington University,3/16/08,3/18/08,3,IL11 2008-03-16
GA3,"Westmoreland, Lynn A.","Athens, GA","Emory University, Georgia Tech and University of Georgia",1/8/08,1/10/08,3,GA3 2008-01-08
GA3,"Westmoreland, Lynn A.",Annapolis,The Heritage Foundation,4/18/08,4/19/08,2,GA3 2008-04-18
FL19,"Wexler, Robert",Ankara,Turkish Cultural Center New York,3/15/08,3/23/08,9,FL19 2008-03-15
FL19,"Wexler, Robert",Banja Luka,German Marshall Fund US,5/21/08,5/28/08,8,FL19 2008-05-21
FL19,"Wexler, Robert","Boston, MA",BMW Foundation herbert Quandt,9/27/07,9/30/07,4,FL19 2007-09-27
FL19,"Wexler, Robert","Tbilisi, GA",German Manihall Fund,10/31/07,11/4/07,5,FL19 2007-10-31
FL19,"Wexler, Robert","Bad Arolsen, Germany",International Commission of the Red Cross,11/25/07,11/29/07,5,FL19 2007-11-25
FL19,"Wexler, Robert",Copenhagen,German Marshall Fund US,10/23/08,10/26/08,4,FL19 2008-10-23
FL19,"Wexler, Robert","Dar es Salaam, Tanzania Nairo",RESULTS Educational Fund,8/15/08,8/21/08,7,FL19 2008-08-15
FL19,"Wexler, Robert (Amendment)",Banja Luke-,German Marshall Fund US,5/24/08,5/31/08,8,FL19 2008-05-24
KY1,"Whitfield, Ed","Jacksonville, FL",Exchange Monitor Publications,10/16/08,10/17/08,2,KY1 2008-10-16
KY1,"Whitfield, Ed","Istanbul, Turkey Ankara, Turk",The Rumi Forum,8/15/08,8/23/08,9,KY1 2008-08-15
KY1,"Whitfield, Ed","Paris, France",The Aspen Institute Congressional Program,8/17/08,8/23/08,7,KY1 2008-08-17
KY1,"Whitfield, Ed","Lanai, HI",The Aspen Insitute Congressional Program,3/24/08,3/30/08,7,KY1 2008-03-24
KY1,"Whitfield, Ed",Las Vegas,national Associations of Broadcasters,4/13/08,4/15/08,3,KY1 2008-04-13
KY1,"Whitfield, Ed",Memphis,US Association of Former Members of Congress Congressional Study,5/8/08,5/10/08,3,KY1 2008-05-08
OH6,"Wilson, Charles A.","Hot Springs, VA",Demoratic Leadership Council,5/16/08,5/18/08,3,OH6 2008-05-16
NM1,"Wilson, Heather",Tel Aviv,American Israel Education Foundation,6/27/08,7/3/08,7,NM1 2008-06-27
SC2,"Wilson, Joe","Baltimore, MD",The Heritage Foundation,1/30/08,2/1/08,3,SC2 2008-01-30
SC2,"Wilson, Joe","Charleston, SC",The German Marshall Fund of the US,2/22/08,2/24/08,3,SC2 2008-02-22
SC2,"Wilson, Joe","Tel Aviv, Israel",American Israel Education Foundation (AIEF),6/27/08,7/3/08,7,SC2 2008-06-27
VA1,"Wittman, Robert","Grand Juction, CO",American Exploration and Production Council,8/18/08,8/20/08,3,VA1 2008-08-18
VA1,"Wittman, Robert","Baltimore, MD",The Heritage Foundation,1/30/08,1/31/08,2,VA1 2008-01-30
VA1,"Wittman, Robert","Naples, FL",The American Shipbuilding Association,12/1/08,12/2/08,2,VA1 2008-12-01
CA6,"Woolsey, Lynn C.","London, England",The German Marshall Fund of the US,5/26/08,5/31/08,6,CA6 2008-05-26
CA6,"Woolsey, Lynn C.","Tacoma, Washington",America In Solidarity,11/9/07,11/10/07,2,CA6 2007-11-09
CA6,"Woolsey, Lynn C.","Long Beach, CA",American Youth Policy Forum,9/28/08,9/30/08,3,CA6 2008-09-28
OR1,"Wu, David","arlington, OR",Portland General electric,4/18/08,4/18/08,1,OR1 2008-04-18
OR1,"Wu, David","Portland, OR",Informations technology and Innovation Foundation,6/30/08,7/2/08,3,OR1 2008-06-30
