state.district,MemberName,Destination,Foreign,TravelSponsor,Departure_Date,Return_Date,travel.time,namedate
CA17,"Farr, Sam","New York, NY",0,Humpty Dumpty Institute,12/4/08,12/6/08,3,CA17 2008-12-04
NJ10,"Payne, Donald M. (Amendment)","St. Croix, VI",0,Congressional Black Caucus Institute,12/4/08,12/7/08,4,NJ10 2008-12-04
IL3,"Lipinski, Daniel","Nashville, TN -",0,Vanderbilt University,12/4/08,12/8/08,5,IL3 2008-12-04
IL9,"Schakowsky, Janice","New York, NY",0,America Association of University Women,12/5/08,12/5/08,1,IL9 2008-12-05
MI14,"Conyers, John","Hamden, CT",0,CT Coalition for Human Rights,12/5/08,12/6/08,2,MI14 2008-12-05
NV1,"Berkley, Shelley","Greenwich, CT",0,UJA Federation of Geenwich,12/5/08,12/7/08,3,NV1 2008-12-05
AR2,"Snyder, Vic","New York, NY",0,American Youth Policy Forum,12/5/08,12/7/08,3,AR2 2008-12-05
MO2,"Akin, W. Todd","Royal Oak, MD",0,Faith and Law; Fieldstead and Company,12/5/08,12/7/08,3,MO2 2008-12-05
AL4,"Aderholt, Robert","Royal Oak, St. Michael's, MD",0,Faith and Law; Fieldstead and Company,12/5/08,12/7/08,3,AL4 2008-12-05
TN3,"Wamp, Zach","St. Michael's, MD",0,Faith and Law; Fieldstead and Company,12/5/08,12/7/08,3,TN3 2008-12-05
CA30,"Waxman, Henry A.","Dakar, Senegal",1,"The Global Fund to Fight AIDS, Tuberculosis, and Maleria",12/5/08,12/13/08,9,CA30 2008-12-05
CA9,"Lee, Barbara","Dakar, Senegal",1,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",12/5/08,12/13/08,9,CA9 2008-12-05
LA5,"Alexander, Rodney","Jerusalem, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,LA5 2008-12-06
LA7,"Boustany, Charles W.","Jerusalem, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,LA7 2008-12-06
TX12,"Granger, Kay","Jerusalem, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,TX12 2008-12-06
CA18,"Cardoza, Dennis A. (Amendment)","Tel Aviv, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,CA18 2008-12-06
IL17,"Hare, Phil","Tel Aviv, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,IL17 2008-12-06
MO7,"Blunt, Roy","Tel Aviv, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,MO7 2008-12-06
PA10,"Carney, Christopher P.","Tel Aviv, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,PA10 2008-12-06
NJ6,"Pallone, Frank","Tel Aviv, Israel",1,American Israel Education Foundation,12/6/08,12/14/08,9,NJ6 2008-12-06
AZ8,"Giffords, Gabrielle","Tel Aviv, Isreal",1,American Israel Education Foundation,12/6/08,12/14/08,9,AZ8 2008-12-06
MO3,"Carnahan, Russ","Tel Aviv, Isreal",1,American Israel Education Foundation,12/6/08,12/14/08,9,MO3 2008-12-06
NJ8,"Pascrell, Bill","Tel Aviv, Isreal",1,American Israel Education Foundation,12/6/08,12/14/08,9,NJ8 2008-12-06
FL12,"Putnam, Adam H. (Amendment)","Tel Aviv, Isreal",1,American Israel Education Foundation,12/6/08,12/14/08,9,FL12 2008-12-06
CA18,"Cardoza, Dennis A.","Tel Aviv, Israel",1,American Israel Education Foundation,12/8/08,12/14/08,7,CA18 2008-12-08
FL12,"Putnam, Adam H.","Tel Aviv, Israel",1,American Israel Education Foundation,12/8/08,12/14/08,7,FL12 2008-12-08
PA10,"Carney, Christopher P. (Amendment)","Tel Aviv, Israel",1,American Israel Education Foundation,12/8/08,12/14/08,7,PA10 2008-12-08
MN7,"Peterson, Collin","Las Vegas, NV",0,Intertribal Agriculture Council and Indian Nations Conservation Alliance,12/9/08,12/10/08,2,MN7 2008-12-09
LA4,"McCrery, Jim","Palmyra, PA",0,Robert Wood Johnson Foundation,12/17/08,12/17/08,1,LA4 2008-12-17
MI3,"Ehlers, Vernon J.","Palmyra, PA",0,Robert Wood Johnson Foundation,12/17/08,12/17/08,1,MI3 2008-12-17
TX6,"Barton, Joe","Palmyra, PA",0,Robert Wood Johnson Foundation,12/17/08,12/17/08,1,TX6 2008-12-17
MA4,"Frank, Barney",New York City,0,National Lesbian and Gay Chamber of Commerce,12/18/08,12/19/08,2,MA4 2008-12-18
CA43,"Baca, Joe","Albuquerque, NM",0,The University of New Mexico,12/18/08,12/21/08,4,CA43 2008-12-18
NY5,"Ackerman, Gary L.","Washington, DC",0,CBS News,12/20/08,12/21/08,2,NY5 2008-12-20
MI14,"Conyers, John","Las Vegas, NV",0,Consumer Electronics Association,1/7/09,1/9/09,3,MI14 2009-01-07
MI14,"Conyers, John","Las Vegas, NV",0,Consumer Electronics Association,1/7/09,1/9/09,3,MI14 2009-01-07
CA45,"Bono Mack, Mary","Las Vegas, NV",0,Consumer Electronics Association,1/8/09,1/10/09,3,CA45 2009-01-08
MI14,"Conyers, John","Las Vegas, NV",0,Consumer Electronics Association,1/8/09,1/10/09,3,MI14 2009-01-08
NC6,"Coble, Howard","Las Vega, NV",0,Consumer Electronics Association,1/8/09,1/11/09,4,NC6 2009-01-08
CA49,"Issa, Darrell","Las Vegas, NV",0,Consumer Electronics Association,1/8/09,1/11/09,4,CA49 2009-01-08
MI6,"Upton, Fred","Las Vegas, NV",0,Consumer Electronics Association,1/8/09,1/11/09,4,MI6 2009-01-08
PA14,"Doyle, Michael","Las Vegas, NV",0,Consumer Electronics Association,1/8/09,1/11/09,4,PA14 2009-01-08
AZ2,"Franks, Trent","Las Vegas, NV",0,Consumer Electronics Association,1/9/09,1/11/09,3,AZ2 2009-01-09
CA19,"Radanovich, George P.","Las Vegas, NV",0,Consumer Electronics Association,1/9/09,1/11/09,3,CA19 2009-01-09
VA9,"Boucher, Rick","Las Vegas, NV",0,Consumer Electronics Association,1/9/09,1/11/09,3,VA9 2009-01-09
TN7,"Blackburn, Marsha",FLL,0,Alliance for Health Reform,1/10/09,1/11/09,2,TN7 2009-01-10
PA13,"Schwartz, Allyson Y.","Fort Lauderdale, FL",0,Alliance for Health Reform,1/10/09,1/12/09,3,PA13 2009-01-10
TX29,"Green, Gene","Fort Lauderdale, FL",0,"The Alliance for Health Reform, The Commonwealth Fund",1/10/09,1/12/09,3,TX29 2009-01-10
WI2,"Baldwin, Tammy","Fort.Lauderdale, FL",0,Alliance for Health Reform,1/10/09,1/12/09,3,WI2 2009-01-10
TX26,"Burgess, Michael","Ft Lauderdale, FL",0,Commonwealth Fund,1/10/09,1/12/09,3,TX26 2009-01-10
CO1,"DeGette, Diana","Ft. Lauderdale, FL",0,Alliance for Health Reform,1/10/09,1/12/09,3,CO1 2009-01-10
GA6,"Price, Tom","Ft. Lauderdale, FL",0,Commonwealth Fund,1/10/09,1/12/09,3,GA6 2009-01-10
TN5,"Cooper, Jim","Ft. Lauderdale, FL",0,Alliance for Health Reform,1/10/09,1/12/09,3,TN5 2009-01-10
CA28,"Berman, Howard L.","Havana, Cuba",1,Lexington Institute,1/11/09,1/14/09,4,CA28 2009-01-11
FL2,"Boyd, Allen","Reno, NV",0,Safari Club International,1/23/09,1/24/09,2,FL2 2009-01-23
OR3,"Blumenauer, Earl","Los Angeles, CA",0,Los Angeles County Metropoitan Transportation Authority,1/25/09,1/26/09,2,OR3 2009-01-25
CA7,"Miller, George","Los Angeles, CA; San Francisco",0,California Adult Education Administrator's Associaiton (CAEAA) and the Alliance of Adult and Career,1/27/09,1/30/09,4,CA7 2009-01-27
GA5,"Lewis, John","Jacksonville, FL",0,The Willie Gary Classic,1/28/09,1/29/09,2,GA5 2009-01-28
IN6,"Pence, Mike","Hot Springs, VA",0,Congressional Institute,1/28/09,1/31/09,4,IN6 2009-01-28
TX32,"Sessions, Pete","Hot Springs, WV",0,Congressional Institute,1/29/09,1/29/09,1,TX32 2009-01-29
SC6,"Clyburn, James","Jackson, MS",0,The Foundation of Education and Economic Developement,1/29/09,1/30/09,2,SC6 2009-01-29
OH8,"Boehner, John A.","Boiling Springs, WV",0,Congressional Institute,1/29/09,1/31/09,3,OH8 2009-01-29
AL6,"Bachus, Spencer","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,AL6 2009-01-29
CA22,"McCarthy, Kevin","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,CA22 2009-01-29
CA25,"McKeon, Howard P. """"Buck""""","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,CA25 2009-01-29
CA26,"Dreier, David","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,CA26 2009-01-29
FL18,"Ros-Lehtinen, Ileana","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,FL18 2009-01-29
GA6,"Price, Tom","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,GA6 2009-01-29
IN6,"Pence, Mike","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,IN6 2009-01-29
MI2,"Hoekstra, Peter","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,MI2 2009-01-29
MI4,"Camp, Dave","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,MI4 2009-01-29
MO4,"Skelton, Ike","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,MO4 2009-01-29
MO7,"Blunt, Roy","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,MO7 2009-01-29
OK3,"Lucas, Frank","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,OK3 2009-01-29
TX31,"Carter, John","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,TX31 2009-01-29
TX4,"Hall, Ralph M.","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,TX4 2009-01-29
TX6,"Barton, Joe","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,TX6 2009-01-29
WA4,"Hastings, Doc","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,WA4 2009-01-29
WA5,"McMorris Rodgers, Cathy","Hot Springs, VA",0,Congressional Institute,1/29/09,1/31/09,3,WA5 2009-01-29
CA41,"Lewis, Jerry","Hot Springs, WV",0,Congressional Institute,1/29/09,1/31/09,3,CA41 2009-01-29
CA49,"Issa, Darrell","Hot Springs, WV",0,Congressional Institute,1/29/09,1/31/09,3,CA49 2009-01-29
AL1,"Bonner, Jo","Hotsprings, VA",0,Congressional Institute,1/29/09,1/31/09,3,AL1 2009-01-29
MO6,"Graves, Sam","Hotsprings, VA",0,Congressional Institute,1/29/09,1/31/09,3,MO6 2009-01-29
TX21,"Smith, Lamar","Hotsprings, VA",0,Congressional Institute,1/29/09,1/31/09,3,TX21 2009-01-29
VA7,"Cantor, Eric","Hotsprings, VA",0,Congressional Institute,1/29/09,1/31/09,3,VA7 2009-01-29
DE1,"Castle, Michael N.",VA,0,Congressional Institute,1/29/09,1/31/09,3,DE1 2009-01-29
MI14,"Conyers, John","Irvine, CA",0,Equal Justice Society,1/30/09,2/1/09,3,MI14 2009-01-30
CA28,"Berman, Howard L.","Jacksonville, FL",0,The Howard Gilman Foundation,1/30/09,2/1/09,3,CA28 2009-01-30
NY3,"King, Steve","West Palm Beach, FL",0,Club for Growth,1/31/09,2/3/09,4,NY3 2009-01-31
TX2,"Poe, Ted","Pittsburgh, PA",0,Pennsylvania District Attorney's Association,2/3/09,2/4/09,2,TX2 2009-02-03
MI4,"Camp, Dave","Baltimore, MD",0,Heritage Foundation,2/5/09,2/5/09,1,MI4 2009-02-05
TX1,"Gohmert, Louie","Baltimore, MD",0,Heritage Foundation,2/5/09,2/5/09,1,TX1 2009-02-05
AZ3,"Shadegg, John B.","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,AZ3 2009-02-05
IN6,"Pence, Mike","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,IN6 2009-02-05
OH2,"Schmidt, Jean","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,OH2 2009-02-05
SC3,"Barrett, J. Gresham","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,SC3 2009-02-05
SC4,"Inglis, Bob","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,SC4 2009-02-05
TX26,"Burgess, Michael","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,TX26 2009-02-05
TX5,"Hensarling, Jeb","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,TX5 2009-02-05
TX8,"Brady, Kevin","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,TX8 2009-02-05
WI1,"Ryan, Paul","Baltimore, MD",0,Heritage Foundation,2/5/09,2/6/09,2,WI1 2009-02-05
MN7,"Peterson, Collin","Orlando, FL",0,National Turkey Foundation,2/5/09,2/6/09,2,MN7 2009-02-05
TN2,"Duncan, John",Florida,0,Missippi Valley Branch or the Associated General Contractors,2/5/09,2/6/09,2,TN2 2009-02-05
CA30,"Waxman, Henry A.","Raleigh-Durham, NC",0,Duke University,2/5/09,2/6/09,2,CA30 2009-02-05
AL1,"Bonner, Jo","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,AL1 2009-02-05
AZ2,"Franks, Trent","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,AZ2 2009-02-05
CA2,"Herger, Wally","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,CA2 2009-02-05
CO5,"Lamborn, Doug","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,CO5 2009-02-05
CO6,"Coffman, Mike","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,CO6 2009-02-05
FL15,"Posey, Bill","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,FL15 2009-02-05
GA10,"Broun, Paul C.","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,GA10 2009-02-05
GA11,"Gingrey, Phil","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,GA11 2009-02-05
GA3,"Westmoreland, Lynn A.","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,GA3 2009-02-05
GA6,"Price, Tom","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,GA6 2009-02-05
MD6,"Bartlett, Roscoe G.","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,MD6 2009-02-05
MN2,"Kline, John","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,MN2 2009-02-05
MT1,"Rehberg, Denny","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,MT1 2009-02-05
NJ5,"Garrett, Scott (Amendment)","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,NJ5 2009-02-05
NY3,"King, Steve","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,NY3 2009-02-05
OH4,"Jordan, Jim","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,OH4 2009-02-05
PA16,"Pitts, Joseph R.","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,PA16 2009-02-05
TX19,"Neugebauer, Randy","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,TX19 2009-02-05
TX3,"Johnson, Sam","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,TX3 2009-02-05
UT1,"Bishop, Rob","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,UT1 2009-02-05
VA6,"Goodlatte, Bob","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,VA6 2009-02-05
WA5,"McMorris Rodgers, Cathy","Baltimore, MD",0,Heritage Foundation,2/5/09,2/7/09,3,WA5 2009-02-05
IL7,"Davis, Danny","Myrtle Beach, SC",0,American Probation and Parole Association,2/8/09,2/9/09,2,IL7 2009-02-08
OR3,"Blumenauer, Earl","NYC, NY",0,The National Association of Community Transportation Officials (NACTO),2/9/09,2/9/09,1,OR3 2009-02-09
GA5,"Lewis, John","Wilmington, DE",0,Tower Hill School,2/9/09,2/9/09,1,GA5 2009-02-09
CA23,"Capps, Lois","New York, NY",0,Woman's Day Magazine,2/11/09,2/12/09,2,CA23 2009-02-11
CA45,"Bono Mack, Mary","New York, NY",0,CBS News,2/11/09,2/12/09,2,CA45 2009-02-11
CA25,"McKeon, Howard P. """"Buck""""","Ft. Lauderdale, FL",0,National Small Business Association,2/12/09,2/16/09,5,CA25 2009-02-12
NY15,"Rangel, Charles B.","Coral Gables, FL",0,"University of Miami, School of Law",2/12/09,2/17/09,6,NY15 2009-02-12
VA8,"Moran, James P.","Philadelphia, PA",0,George Mason University,2/13/09,2/15/09,3,VA8 2009-02-13
MO6,"Graves, Sam","Amsterdam, Netherlands",1,German Marshall Fund,2/13/09,2/18/09,6,MO6 2009-02-13
OH3,"Turner, Michael","Berlin, Germany",1,The Robert Bosch Foundation,2/13/09,2/18/09,6,OH3 2009-02-13
PA9,"Shuster, Bill","Berlin, Germany",1,German Marshall Fund,2/13/09,2/18/09,6,PA9 2009-02-13
UT1,"Bishop, Rob",Germany,1,German Marshall Fund,2/13/09,2/18/09,6,UT1 2009-02-13
MO3,"Carnahan, Russ","Berlin, Germany",1,German Marshall Fund,2/13/09,2/21/09,9,MO3 2009-02-13
NC13,"Miller, Brad","Berlin, Germany",1,German Marshall Fund,2/13/09,2/21/09,9,NC13 2009-02-13
NY3,"King, Steve","Berlin, Germany",1,German Marshall Fund,2/13/09,2/21/09,9,NY3 2009-02-13
WI5,"Sensenbrenner, F.","Berlin, Germany",1,International Management and Developement Institute,2/13/09,2/21/09,9,WI5 2009-02-13
WA1,"Inslee, Jay","Richland, WA",0,U.S. - China Clean Energy Forum,2/14/09,2/15/09,2,WA1 2009-02-14
NJ12,"Holt, Rush","Amman, Jordan",1,Aspen Institute,2/14/09,2/19/09,6,NJ12 2009-02-14
CA6,"Woolsey, Lynn C.","Aman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,CA6 2009-02-14
IL9,"Schakowsky, Janice","Aman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,IL9 2009-02-14
KY1,"Whitfield, Ed","Aman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,KY1 2009-02-14
NJ10,"Payne, Donald M.","Aman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,NJ10 2009-02-14
CA23,"Capps, Lois","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,CA23 2009-02-14
KY4,"Davis, Geoff","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,KY4 2009-02-14
MA6,"Tierney, John F.","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,MA6 2009-02-14
MN8,"Oberstar, James L.","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,MN8 2009-02-14
NY14,"Maloney, Carolyn","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,NY14 2009-02-14
NY22,"Hinchey, Maurice D.","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,NY22 2009-02-14
WI6,"Petri, Thomas E.","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,WI6 2009-02-14
WV3,"Rahall, Nick J.","Amman, Jordan",1,Aspen Institute,2/14/09,2/20/09,7,WV3 2009-02-14
NV1,"Berkley, Shelley","Taipei, Taiwan",1,FU Jen Catholic University,2/14/09,2/20/09,7,NV1 2009-02-14
IL10,"Kirk, Mark Steven","Tel Aviv, Israel",1,Jewish United Fund of Metropolitan Chicago,2/14/09,2/20/09,7,IL10 2009-02-14
TN3,"Wamp, Zach","Amman, Jordan",1,Aspen Institute,2/14/09,2/21/09,8,TN3 2009-02-14
NY17,"Engel, Eliot","Dar es Salaam, Tanzania",1,UN Aids Foundation,2/14/09,2/21/09,8,NY17 2009-02-14
GA6,"Price, Tom","Tel Aviv, Isreal",1,American Israel Education Foundation,2/14/09,2/21/09,8,GA6 2009-02-14
CA28,"Berman, Howard L.","Aman, Jordan",1,Aspen Institute,2/14/09,2/22/09,9,CA28 2009-02-14
OH8,"Boehner, John A.",Israel,1,American Israel Education Foundation,2/14/09,2/22/09,9,OH8 2009-02-14
CT1,"Larson, John","Tel Aviv, Israel",1,American Israel Education Foundation,2/14/09,2/22/09,9,CT1 2009-02-14
GA13,"Scott, David","Tel Aviv, Israel",1,American Israel Education Foundation,2/14/09,2/22/09,9,GA13 2009-02-14
IA3,"Boswell, Leonard L.","Tel Aviv, Israel",1,American Israel Education Foundation,2/14/09,2/22/09,9,IA3 2009-02-14
CA30,"Waxman, Henry A.","Amman, Jordan",1,Aspen Institute,2/14/09,2/23/09,10,CA30 2009-02-14
CA36,"Harman, Jane","Amman, Jordan",1,Aspen Institute,2/14/09,2/23/09,10,CA36 2009-02-14
MT1,"Rehberg, Denny","Cap Haitien, Haiti -",1,International Committee of the Red Cross,2/15/09,2/22/09,8,MT1 2009-02-15
IL2,"Jackson, Jesse L.","Port Au Prince, Haiti",1,International Committee of the Red Cross,2/15/09,2/22/09,8,IL2 2009-02-15
TX2,"Poe, Ted","Las Vegas, NV",0,PBUS (Professional Bail Agents of the United States,2/16/09,2/18/09,3,TX2 2009-02-16
CA30,"Waxman, Henry A.","Boston, MA",0,Harvard University,2/17/09,2/17/09,1,CA30 2009-02-17
CA7,"Miller, George","Charleston, SC",0,American Bar Association,2/18/09,2/19/09,2,CA7 2009-02-18
CA30,"Waxman, Henry A.","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,CA30 2009-02-19
CA36,"Harman, Jane","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,CA36 2009-02-19
CT1,"Larson, John","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,CT1 2009-02-19
IL9,"Schakowsky, Janice","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,IL9 2009-02-19
MI12,"Levin, Sander","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,MI12 2009-02-19
MO8,"Emerson, Jo Ann","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,MO8 2009-02-19
NV1,"Berkley, Shelley","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,NV1 2009-02-19
TX29,"Green, Gene","Baltimore, MD",0,Alliance for Health Reform,2/19/09,2/20/09,2,TX29 2009-02-19
WI2,"Baldwin, Tammy","Baltimore, MD",0,Catholic Health Association,2/19/09,2/20/09,2,WI2 2009-02-19
WI3,"Kind, Ron","Miami, FL",0,Foundation for Private Employee Ownership,2/19/09,2/20/09,2,WI3 2009-02-19
MI3,"Ehlers, Vernon J.","Baltimore, MD",0,Catholic Health Association,2/20/09,2/20/09,1,MI3 2009-02-20
CA35,"Waters, Maxine","Los Angeles, CA",0,TV Show - Real Time with Bill Maher (HBO),2/20/09,2/20/09,1,CA35 2009-02-20
IA4,"Latham, Tom","Philadelphia, PA",0,George Mason University,2/20/09,2/20/09,1,IA4 2009-02-20
CA36,"Harman, Jane (Amendment)","Baltimore, MD",0,Catholic Health Association,2/20/09,2/21/09,2,CA36 2009-02-20
MD7,"Cummings, Elijah",Mercatus Center,0,George Mason University,2/20/09,2/22/09,3,MD7 2009-02-20
NY10,"Towns, Edolphus","New York, NY",0,Personally paid for,2/20/09,2/22/09,3,NY10 2009-02-20
AL1,"Bonner, Jo","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,AL1 2009-02-20
AZ2,"Franks, Trent","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,AZ2 2009-02-20
CA2,"Herger, Wally","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,CA2 2009-02-20
CA3,"Lungren, Daniel E.","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,CA3 2009-02-20
CA49,"Issa, Darrell","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,CA49 2009-02-20
CA50,"Bilbray, Brian P.","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,CA50 2009-02-20
FL5,"Brown-Waite, Ginny","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,FL5 2009-02-20
FL7,"Mica, John L.","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,FL7 2009-02-20
IL1,"Rush, Bobby","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,IL1 2009-02-20
IL19,"Shimkus, John","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,IL19 2009-02-20
KS1,"Moran, Jerry (Amendment)","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,KS1 2009-02-20
KS4,"Tiahrt, Todd","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,KS4 2009-02-20
KY1,"Whitfield, Ed","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,KY1 2009-02-20
KY4,"Davis, Geoff","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,KY4 2009-02-20
MD3,"Sarbanes, John","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,MD3 2009-02-20
MN2,"Kline, John","Philadelphia, PA",0,George Mason University,2/20/09,2/22/09,3,MN2 2009-02-20
